,state,county,total_population,total_female,total_male,total_one_race_white,percent_female,percent_white,latitude,longitude,num_households,dollar_household_median_income,numGooglePlaces,avgStarRating,closestClinic_mi,avgNumReviews,poli_align
1379,Ohio,Clinton,42046,21119,20927,39364,0.5022832136231746,0.9362127194025592,39.414041,-83.814542,16548,57409.0,3.0,4.03,53.19,37.33,republican
1380,Ohio,Columbiana,102331,50617,51714,96219,0.4946399429302948,0.9402722537647438,40.768462,-80.777231,41313,51664.0,3.0,4.4,57.41,46.67,republican
1381,Ohio,Coshocton,36621,18503,18118,35176,0.5052565467900931,0.9605417656535868,40.29672,-81.930112,14517,49297.0,3.0,3.93,73.32,36.33,republican
1382,Ohio,Crawford,41939,21165,20774,40145,0.5046615322253749,0.9572235866377358,40.848508,-82.924771,18028,48449.0,3.0,4.0,62.76,51.67,republican
1383,Ohio,Cuyahoga,1263667,657370,606297,766091,0.5202082510661432,0.6062443665934143,41.760392,-81.724217,551267,55109.0,,,,,republican
1384,Ohio,Darke,51839,25999,25840,50105,0.5015335943980401,0.9665502806767106,40.132176,-84.620438,20826,57440.0,3.0,4.27,93.21,44.67,republican
1385,Ohio,Defiance,38329,19122,19207,34266,0.4988911790028438,0.8939967126718672,41.321679,-84.486433,15075,65779.0,3.0,4.1,67.11,37.0,republican
1386,Ohio,Delaware,211121,105676,105445,178326,0.500547079636796,0.8446625394915712,40.278941,-83.007462,76549,116284.0,3.0,4.03,20.57,42.67,republican
1387,Ohio,Erie,75560,38643,36917,63327,0.5114213869772366,0.8381021704605611,41.554006,-82.525897,31984,60149.0,,,,,republican
1388,Ohio,Fairfield,157622,78612,79010,133978,0.4987374858839502,0.8499955589955717,39.752935,-82.628276,57841,77241.0,3.0,4.03,24.54,42.67,republican
1389,Ohio,Fayette,28897,14773,14124,26725,0.5112295393985535,0.92483648821677,39.553845,-83.459327,11471,52964.0,3.0,4.03,51.57,42.67,republican
1390,Ohio,Franklin,1313598,669184,644414,833927,0.509428303027258,0.6348418618176946,39.969447,-83.008258,537109,65999.0,2.0,3.85,8.08,38.0,republican
1391,Ohio,Fulton,42709,21436,21273,39076,0.5019082628954085,0.9149359619752278,41.597264,-84.124267,16763,65418.0,3.0,4.1,36.85,37.0,republican
1392,Ohio,Gallia,29369,14869,14500,27368,0.5062821342231605,0.931866934522796,38.817046,-82.301746,11292,50773.0,3.0,3.87,107.5,36.33,republican
1393,Ohio,Geauga,95408,47738,47670,90648,0.5003563642461848,0.9501090055341272,41.499322,-81.173505,35249,90285.0,3.0,3.17,23.55,37.33,republican
1394,Ohio,Greene,167043,84208,82835,140513,0.5041097202516718,0.8411786186790228,39.687479,-83.894894,66279,75901.0,3.0,4.03,56.73,37.33,republican
1395,Ohio,Guernsey,38542,19273,19269,36356,0.500051891443101,0.9432826526905712,40.056665,-81.497875,16136,48434.0,3.0,3.93,84.51,36.33,republican
1396,Ohio,Hamilton,826790,425189,401601,547370,0.5142648072666578,0.6620423565838968,39.196927,-84.544187,345878,63080.0,0.0,,,,republican
1397,Ohio,Hancock,75139,37902,37237,68592,0.5044251320885292,0.9128681510267638,41.000471,-83.666034,31164,60828.0,3.0,4.1,52.57,45.67,republican
1398,Ohio,Hardin,30738,15425,15313,29099,0.5018218491769145,0.9466783785542324,40.660415,-83.664077,11557,52112.0,3.0,4.0,63.38,51.67,republican
1399,Ohio,Harrison,14623,7452,7171,13847,0.5096081515420913,0.946932913902756,40.292318,-81.091565,5748,51993.0,3.0,4.4,66.49,46.67,republican
1400,Ohio,Henry,27618,13857,13761,25341,0.5017379969585053,0.9175537692809036,41.335072,-84.065882,11040,64513.0,3.0,4.0,47.91,49.33,republican
1401,Ohio,Highland,43162,22021,21141,41127,0.5101941522635651,0.9528520457810112,39.184488,-83.603668,16526,52376.0,3.0,4.03,60.77,37.33,republican
1402,Ohio,Hocking,28180,13976,14204,26981,0.4959545777146912,0.9574520936834634,39.490343,-82.483445,11240,56755.0,3.0,4.03,49.59,42.67,republican
1403,Ohio,Holmes,44166,21898,22268,43389,0.4958112575284155,0.9824072816193452,40.565309,-81.929869,13200,69454.0,3.0,3.17,61.76,22.0,republican
1404,Ohio,Huron,58583,29528,29055,54966,0.5040370073229435,0.9382585391666524,41.14508,-82.594641,23288,59049.0,3.0,3.37,73.32,39.33,republican
1405,Ohio,Jackson,32531,16529,16002,31276,0.5080999661860994,0.9614214134210446,39.013477,-82.614142,12361,50983.0,3.0,4.03,82.02,42.67,republican
1406,Ohio,Jefferson,65620,33470,32150,59441,0.5100579091740323,0.9058366351722036,40.399188,-80.76141,26776,49211.0,3.0,4.4,47.97,46.67,republican
1407,Ohio,Knox,62399,31920,30479,59421,0.5115466594015929,0.9522748761999392,40.40362,-82.422393,22908,64439.0,3.0,3.93,49.9,36.33,republican
1408,Ohio,Lake,232202,118122,114080,206825,0.5087036287370479,0.8907115356456878,41.924116,-81.392643,98217,70168.0,,,,,republican
1409,Ohio,Lawrence,58570,29971,28599,55383,0.5117124807922144,0.9455864777189688,38.603866,-82.517186,22608,48947.0,3.0,3.87,125.52,36.33,republican
1410,Ohio,Licking,177454,89903,87551,159282,0.5066270695504187,0.8975959967090062,40.093609,-82.481251,66342,72771.0,3.0,3.93,29.95,36.33,republican
1411,Ohio,Logan,45997,22911,23086,43173,0.498097702024045,0.9386046916103225,40.387553,-83.766343,18928,64196.0,3.0,4.03,59.65,42.67,republican
1412,Ohio,Lorain,311737,157427,154310,257617,0.504999406551035,0.8263921189977449,41.438805,-82.179722,123500,62390.0,3.0,3.17,35.73,37.33,republican
1413,Ohio,Lucas,431212,221504,209708,304762,0.5136777269649268,0.7067567692921347,41.682321,-83.468867,179358,53176.0,2.0,4.2,8.7,44.0,republican
1414,Ohio,Madison,43947,19792,24155,39047,0.450360661706146,0.8885020592987007,39.896607,-83.400885,15181,72811.0,3.0,4.03,31.69,42.67,republican
1415,Ohio,Mahoning,229044,116071,112973,177163,0.5067628927193029,0.7734889366235308,41.01088,-80.770396,97293,50750.0,3.0,3.17,52.57,22.0,republican
1416,Ohio,Marion,65515,30609,34906,58149,0.4672059833625887,0.8875677325803251,40.588208,-83.172927,24251,51144.0,3.0,4.0,45.42,51.67,republican
1417,Ohio,Medina,181448,91321,90127,170716,0.5032901988448482,0.940853577884573,41.116051,-81.899566,71360,82894.0,3.0,3.17,34.42,22.0,republican
1418,Ohio,Meigs,22361,11136,11225,21730,0.4980099279996422,0.971781226242118,39.089807,-82.028397,8719,44113.0,3.0,4.03,91.34,42.67,republican
1419,Ohio,Mercer,42154,20730,21424,40567,0.4917682782179627,0.9623523271812876,40.535333,-84.632059,15923,68692.0,3.0,4.2,121.17,54.67,republican
1420,Ohio,Miami,107899,54143,53756,99706,0.5017933437751971,0.9240678782935894,40.053326,-84.228414,43279,66284.0,3.0,4.03,72.08,37.33,republican
1421,Ohio,Monroe,13514,6679,6835,13015,0.4942282077845197,0.9630753292881457,39.725969,-81.090658,5565,50503.0,3.0,4.3,104.39,44.67,republican
1422,Ohio,Montgomery,536136,276605,259531,381562,0.5159231985914022,0.7116888252234508,39.755218,-84.290546,226199,56543.0,0.0,,,,republican
1423,Ohio,Morgan,13955,6962,6993,12820,0.498889286993909,0.9186671443926908,39.624946,-81.861699,5629,44848.0,3.0,3.93,73.94,36.33,republican
1424,Ohio,Morrow,34892,17235,17657,33399,0.4939527685429324,0.9572108219649204,40.525266,-82.797729,13048,63411.0,3.0,3.93,36.1,36.33,republican
1425,Ohio,Muskingum,86346,44015,42331,78860,0.5097514650360179,0.9133022954161164,39.966046,-81.943506,33970,52224.0,3.0,3.93,54.93,36.33,republican
1426,Ohio,Noble,14166,5801,8365,13239,0.4095016236058167,0.934561626429479,39.767232,-81.452604,4608,46144.0,3.0,3.93,101.9,52.33,republican
1427,Ohio,Ottawa,40479,20083,20396,37949,0.4961337977716841,0.9374984559895254,41.544467,-83.009253,17930,64463.0,3.0,3.9,37.59,51.67,republican
1428,Ohio,Paulding,18858,9416,9442,17717,0.4993106373952699,0.9394951744617668,41.119141,-84.576967,7480,59987.0,3.0,4.1,80.16,37.0,republican
1429,Ohio,Perry,35439,17584,17855,34188,0.4961765286830892,0.9646999068822484,39.743187,-82.237953,13071,58616.0,3.0,3.93,49.34,36.33,republican
1430,Ohio,Pickaway,58458,27593,30865,54173,0.4720140955899962,0.9266995107598618,39.648947,-83.052827,20706,63629.0,3.0,4.03,32.93,42.67,republican
1431,Ohio,Pike,27271,13838,13433,25953,0.5074254702797844,0.9516702724505886,39.071365,-83.052921,10478,44961.0,3.0,4.03,73.94,37.33,republican
1432,Ohio,Portage,161897,82041,79856,144293,0.5067481176303452,0.8912641988424739,41.16864,-81.196932,63372,64163.0,3.0,3.17,28.15,22.0,republican
1433,Ohio,Preble,41027,20549,20478,39471,0.5008652838374729,0.9620737563068223,39.737906,-84.645358,16648,60527.0,3.0,4.27,60.15,44.67,republican
1434,Ohio,Putnam,34395,17099,17296,32176,0.4971362116586713,0.935484808838494,41.024533,-84.129879,13158,73122.0,3.0,3.9,72.7,51.67,republican
1435,Ohio,Richland,124504,61073,63431,106947,0.49053042472531,0.8589844502987856,40.774167,-82.542715,49505,52605.0,3.0,3.93,60.21,36.33,republican
1436,Ohio,Ross,77205,36652,40553,69385,0.4747360922220063,0.8987112233663623,39.323763,-83.059585,29455,54004.0,3.0,4.03,55.61,42.67,republican
1437,Ohio,Sandusky,59013,29497,29516,52333,0.4998390185213427,0.8868046023757478,41.355291,-83.142735,23797,56414.0,3.0,3.9,36.72,51.67,republican
1438,Ohio,Scioto,74392,37610,36782,69612,0.5055651145284439,0.935745779116034,38.815019,-82.999028,28152,43266.0,3.0,4.03,89.48,37.33,republican
1439,Ohio,Seneca,55166,27395,27771,50775,0.4965921038320705,0.9204038719501142,41.120008,-83.127436,21862,56043.0,3.0,4.1,54.18,45.67,republican
1440,Ohio,Shelby,48307,23907,24400,45119,0.4948972198646159,0.9340054236446064,40.33668,-84.204143,18429,66536.0,3.0,4.03,80.16,42.67,republican
1441,Ohio,Stark,374712,191507,183205,324684,0.5110778411153098,0.8664894639082815,40.814131,-81.365667,154426,58170.0,3.0,3.17,27.65,22.0,republican
1442,Ohio,Summit,540567,277087,263480,414742,0.5125858589222058,0.767235143839709,41.121851,-81.534936,228283,63111.0,0.0,,,,republican
1443,Ohio,Trumbull,202199,103277,98922,176507,0.5107690938135203,0.8729370570576511,41.308936,-80.767656,84989,50258.0,3.0,3.17,41.51,22.0,republican
1444,Ohio,Tuscarawas,93025,46925,46100,89283,0.5044342918570277,0.9597742542327332,40.447441,-81.471157,37661,57545.0,3.0,3.17,56.11,22.0,republican
1445,Ohio,Union,61769,31888,29881,55055,0.5162460133724036,0.8913046997684922,40.295901,-83.367042,21654,96634.0,3.0,4.03,32.93,42.67,republican
1446,Ohio,Van Wert,28808,14545,14263,27380,0.5048944737572897,0.9504304359900028,40.85552,-84.585775,11553,59210.0,3.0,4.27,107.5,46.67,republican
1447,Ohio,Vinton,12853,6356,6497,12494,0.4945148992453124,0.9720687777172644,39.252014,-82.485961,5052,46653.0,3.0,4.03,68.97,42.67,republican
1448,Ohio,Warren,239556,118103,121453,206637,0.4930078979445307,0.8625832790662726,39.425652,-84.169906,86981,95709.0,3.0,4.03,30.82,37.33,republican
1449,Ohio,Washington,59942,30051,29891,57170,0.5013346234693538,0.953755296786894,39.450684,-81.490653,24435,54167.0,3.0,3.93,123.65,52.33,republican
1450,Ohio,Wayne,116858,58596,58262,110208,0.5014290848722381,0.943093326943812,40.829661,-81.887194,43964,64594.0,3.0,3.17,39.39,22.0,republican
1451,Ohio,Williams,37026,18574,18452,34715,0.5016474909523038,0.9375844001512452,41.564958,-84.584323,15261,55030.0,3.0,4.1,57.41,37.0,republican
1452,Ohio,Wood,131930,66734,65196,118625,0.5058288486318502,0.8991510649586902,41.360183,-83.622682,53010,66337.0,3.0,3.9,27.46,51.67,republican
1453,Ohio,Wyandot,21933,11005,10928,20972,0.5017553458259244,0.9561847444490038,40.840122,-83.313172,9036,61626.0,3.0,4.1,59.78,45.67,republican
1454,Oregon,Baker,16539,8081,8458,15122,0.4886026966563879,0.9143237196928472,44.703427,-117.691933,6976,46922.0,3.0,0.0,237.99,0.0,democrat
1455,Oregon,Benton,94667,46992,47675,78029,0.4963926183358509,0.8242470977214869,44.490623,-123.426317,37370,68732.0,3.0,0.0,40.02,0.0,democrat
1456,Oregon,Clackamas,418577,210846,207731,351022,0.5037209402332188,0.8386079502696039,45.160493,-122.195127,159553,88517.0,,,,,democrat
1457,Oregon,Clatsop,40720,20494,20226,35941,0.5032907662082515,0.8826375245579567,46.024509,-123.705014,16649,61846.0,,,,,democrat
1458,Oregon,Columbia,52381,26007,26374,46948,0.496496821366526,0.8962791852007407,45.941932,-123.081079,19933,73909.0,,,,,democrat
1459,Oregon,Coos,64619,32772,31847,56669,0.5071573376251567,0.8769711694702796,43.184193,-124.092557,27627,52548.0,3.0,0.0,123.03,0.0,democrat
1460,Oregon,Crook,24300,12060,12240,22342,0.4962962962962963,0.9194238683127572,44.163054,-120.371585,9951,64820.0,,,,,democrat
1461,Oregon,Curry,23234,11658,11576,20790,0.5017646552466213,0.8948093311526212,42.466671,-124.211407,10788,57553.0,3.0,0.0,159.69,0.0,democrat
1462,Oregon,Deschutes,194964,97878,97086,177447,0.502031144211239,0.9101526435649658,43.915118,-121.225575,79329,74082.0,0.0,,,,democrat
1463,Oregon,Douglas,110680,55763,54917,99863,0.5038218286953379,0.902267799060354,43.285904,-123.15438,45663,52479.0,3.0,0.0,80.78,0.0,democrat
1464,Oregon,Gilliam,1954,959,995,1745,0.4907881269191402,0.8930399181166837,45.381666,-120.211851,902,51705.0,3.0,0.0,106.25,0.0,democrat
1465,Oregon,Grant,7225,3489,3736,6702,0.4829065743944636,0.9276124567474048,44.496326,-119.014057,3274,51100.0,,,,,democrat
1466,Oregon,Harney,7454,3710,3744,6699,0.4977193453179501,0.8987121008854306,43.064355,-118.985949,3076,42095.0,,,,,democrat
1467,Oregon,Hood River,23915,11892,12023,19506,0.4972611331800125,0.8156387204683253,45.511775,-121.655976,8949,77815.0,,,,,democrat
1468,Oregon,Jackson,221662,112778,108884,194669,0.5087836435654285,0.8782245039745198,42.411782,-122.675797,89467,61020.0,0.0,,,,democrat
1469,Oregon,Jefferson,24232,11687,12545,16315,0.4822961373390558,0.6732832618025751,44.64379,-121.183021,8244,59748.0,,,,,democrat
1470,Oregon,Josephine,87686,44571,43115,78668,0.508302351572657,0.89715576032662,42.385382,-123.597245,36148,51733.0,0.0,,,,democrat
1471,Oregon,Klamath,68899,34544,34355,57437,0.5013715728820447,0.833640546306913,42.683761,-121.646168,28027,50790.0,3.0,0.0,103.15,0.0,democrat
1472,Oregon,Lake,8119,3741,4378,7165,0.4607710309151373,0.8824978445621382,42.788401,-120.38979,3427,50685.0,3.0,0.0,143.54,0.0,democrat
1473,Oregon,Lane,380532,192589,187943,321381,0.5061046114387227,0.8445570937529564,43.928276,-122.897678,157183,59016.0,2.0,0.0,24.05,0.0,democrat
1474,Oregon,Lincoln,49866,25562,24304,42844,0.5126138049973931,0.8591826093931737,44.641076,-123.911183,22093,54961.0,,,,,democrat
1475,Oregon,Linn,127200,64031,63169,111729,0.5033883647798743,0.878372641509434,44.494824,-122.543756,49113,63313.0,3.0,0.0,65.87,0.0,democrat
1476,Oregon,Malheur,31313,13965,17348,24957,0.4459809025005589,0.7970172132979912,43.1877,-117.603976,9783,47906.0,,,,,democrat
1477,Oregon,Marion,344037,171656,172381,258281,0.4989463342605592,0.7507361126855542,44.900898,-122.57626,121132,64880.0,,,,,democrat
1478,Oregon,Morrow,11964,5898,6066,9039,0.4929789368104313,0.7555165496489469,45.425496,-119.602311,4085,61659.0,,,,,democrat
1479,Oregon,Multnomah,810011,407267,402744,601826,0.5027919373934429,0.7429849718090248,45.547693,-122.417173,339228,76290.0,,,,,democrat
1480,Oregon,Polk,86347,43965,42382,72636,0.5091665025999745,0.8412104647526839,44.904395,-123.397329,31742,70238.0,,,,,democrat
1481,Oregon,Sherman,1784,888,896,1570,0.4977578475336323,0.8800448430493274,45.399216,-120.678512,711,53606.0,,,,,democrat
1482,Oregon,Tillamook,27129,13537,13592,24410,0.4989863245972944,0.899775148365218,45.455743,-123.759327,11381,55730.0,,,,,democrat
1483,Oregon,Umatilla,79509,37963,41546,63203,0.4774679596020576,0.7949162987837854,45.5912,-118.73388,27012,63123.0,3.0,0.0,79.54,0.0,democrat
1484,Oregon,Union,26255,13243,13012,23881,0.5043991620643687,0.9095791277851838,45.304047,-117.999136,10536,55227.0,3.0,0.0,127.38,0.0,democrat
1485,Oregon,Wallowa,7330,3737,3593,6781,0.5098226466575716,0.9251023192360164,45.593753,-117.18558,3269,57891.0,3.0,0.0,114.33,0.0,democrat
1486,Oregon,Wasco,26603,13123,13480,22184,0.49329023042514,0.8338909145585084,45.164536,-121.165069,10345,57853.0,,,,,democrat
1487,Oregon,Washington,596969,299610,297359,426654,0.5018853575311281,0.7147004283304493,45.553542,-123.097615,226412,92025.0,,,,,democrat
1488,Oregon,Wheeler,1477,722,755,1300,0.4888287068381855,0.8801624915368991,44.736411,-120.026875,630,46648.0,,,,,democrat
1489,Oregon,Yamhill,107024,53070,53954,89083,0.4958700852145313,0.8323647032441321,45.248138,-123.316117,38083,73409.0,,,,,democrat
1490,Pennsylvania,Adams,103782,52366,51416,95653,0.5045769015821626,0.9216723516602108,39.869471,-77.21773,39908,72492.0,3.0,3.03,31.25,19.67,democrat
1491,Pennsylvania,Allegheny,1246116,639575,606541,977296,0.5132547852687872,0.7842736952258056,40.46892,-79.98092,545763,66659.0,2.0,4.55,2.55,53.5,democrat
1492,Pennsylvania,Armstrong,65967,32923,33044,63929,0.4990828747707186,0.969105765003714,40.812379,-79.464128,27704,56838.0,2.0,4.55,41.38,53.5,democrat
1493,Pennsylvania,Beaver,168260,86018,82242,149834,0.5112207298228931,0.8904909069297515,40.68414,-80.350721,71717,62152.0,3.0,4.4,34.24,46.67,democrat
1494,Pennsylvania,Bedford,47729,23952,23777,46235,0.5018332669865281,0.9686982756814516,39.997115,-78.48998,19334,54596.0,3.0,3.7,73.94,44.67,democrat
1495,Pennsylvania,Berks,426967,215463,211504,331571,0.5046361896821066,0.776572896734408,40.413957,-75.92686,160065,69272.0,0.0,,,,democrat
1496,Pennsylvania,Blair,123132,62529,60603,116671,0.5078208751583666,0.9475278562843128,40.497926,-78.31064,50264,54368.0,3.0,3.63,98.18,41.67,democrat
1497,Pennsylvania,Bradford,60233,30198,30035,57824,0.5013530788770275,0.9600053127023392,41.791495,-76.502124,24287,54383.0,3.0,0.0,33.12,0.0,democrat
1498,Pennsylvania,Bucks,643872,325697,318175,548081,0.5058412231002435,0.8512266413200139,40.336887,-75.10706,245200,99302.0,3.0,3.23,11.56,24.67,democrat
1499,Pennsylvania,Butler,192561,96309,96252,182771,0.5001480050477511,0.9491589678076038,40.913834,-79.91896,78365,77065.0,3.0,4.4,43.99,46.67,democrat
1500,Pennsylvania,Cambria,134048,67617,66431,124426,0.5044237884936739,0.928219742181905,40.494127,-78.715284,55519,51018.0,3.0,4.13,70.84,41.0,democrat
1501,Pennsylvania,Cameron,4596,2315,2281,4342,0.5036988685813751,0.94473455178416,41.438289,-78.198315,2131,43615.0,3.0,0.0,108.74,0.0,democrat
1502,Pennsylvania,Carbon,64792,32473,32319,60572,0.5011884183232498,0.9348685022842326,40.917833,-75.709428,26312,59289.0,3.0,0.0,34.11,0.0,democrat
1503,Pennsylvania,Centre,158879,74926,83953,137176,0.4715915885674003,0.8633991905789941,40.90916,-77.84783,57834,64995.0,3.0,3.43,96.31,28.0,democrat
1504,Pennsylvania,Chester,531704,268100,263604,435100,0.5042279162842483,0.8183124445180024,39.973965,-75.749732,198159,109969.0,3.0,3.2,3.73,17.0,democrat
1505,Pennsylvania,Clarion,37571,18980,18591,35995,0.5051768651353438,0.9580527534534614,41.198239,-79.420404,14632,53096.0,3.0,4.4,75.19,46.67,democrat
1506,Pennsylvania,Clearfield,80667,37827,42840,75458,0.4689278143478746,0.9354258866698898,41.000249,-78.473749,31195,52826.0,3.0,4.13,110.6,41.0,democrat
1507,Pennsylvania,Clinton,37824,18960,18864,36046,0.501269035532995,0.9529928087986465,41.245301,-77.649141,14620,53792.0,3.0,4.0,118.68,15.0,democrat
1508,Pennsylvania,Columbia,65013,33432,31581,61219,0.5142356144155784,0.9416424407426208,41.045517,-76.40426,25717,55572.0,3.0,0.0,43.93,0.0,democrat
1509,Pennsylvania,Crawford,84495,43001,41494,80158,0.5089176874371265,0.9486715190247944,41.68684,-80.107811,33225,55042.0,3.0,3.17,96.93,22.0,democrat
1510,Pennsylvania,Cumberland,257333,128966,128367,221002,0.5011638616112197,0.8588171746336459,40.164782,-77.26344,102532,77001.0,3.0,3.43,27.59,28.0,democrat
1511,Pennsylvania,Dauphin,284199,145427,138772,192382,0.5117083452088149,0.6769270827835425,40.412565,-76.792634,115703,66480.0,0.0,,,,democrat
1512,Pennsylvania,Delaware,573883,296070,277813,382352,0.515906552380886,0.6662542713410224,39.91667,-75.398786,214252,80398.0,3.0,3.27,6.15,19.0,democrat
1513,Pennsylvania,Elk,31037,15224,15813,30003,0.4905113251925121,0.9666849244450172,41.427334,-78.653938,13499,57551.0,3.0,4.1,118.06,42.67,democrat
1514,Pennsylvania,Erie,271903,136872,135031,230458,0.5033853984693071,0.8475743187828012,42.117952,-80.096386,108861,55949.0,3.0,2.7,91.34,17.67,democrat
1515,Pennsylvania,Fayette,129443,64809,64634,118264,0.5006759732082847,0.9136376629095432,39.914115,-79.644586,54097,51321.0,3.0,4.13,57.66,41.0,democrat
1516,Pennsylvania,Forest,7121,2283,4838,5295,0.3206010391798904,0.7435753405420586,41.513304,-79.249705,1786,43958.0,3.0,4.1,104.39,42.67,democrat
1517,Pennsylvania,Franklin,155592,78909,76683,140195,0.5071533240783588,0.901042470049874,39.926686,-77.724485,61854,66329.0,3.0,3.1,25.23,18.67,democrat
1518,Pennsylvania,Fulton,14529,7111,7418,13884,0.4894349232569344,0.955606029320669,39.910751,-78.122617,5990,58343.0,3.0,3.1,46.17,18.67,democrat
1519,Pennsylvania,Greene,36248,17229,19019,33697,0.4753089825645553,0.929623703376738,39.848983,-80.225694,13957,57497.0,3.0,4.4,57.23,46.67,democrat
1520,Pennsylvania,Huntingdon,44458,20519,23939,40347,0.4615367312969544,0.9075307031355436,40.422321,-77.968584,15588,57055.0,3.0,3.43,70.84,28.0,democrat
1521,Pennsylvania,Indiana,83620,41660,41960,78249,0.4982061707725425,0.9357689547955036,40.651432,-79.087545,32425,52546.0,3.0,4.13,60.15,41.0,democrat
1522,Pennsylvania,Jefferson,44491,22191,22300,43179,0.4987750331527725,0.9705108898428896,41.130287,-78.999044,17745,52815.0,3.0,4.13,83.26,41.0,democrat
1523,Pennsylvania,Juniata,23607,11838,11769,22550,0.5014614309315034,0.9552251450840852,40.530673,-77.400438,8756,56382.0,3.0,3.43,44.43,28.0,democrat
1524,Pennsylvania,Lackawanna,215529,110202,105327,188746,0.5113093829600657,0.875733659971512,41.44025,-75.609587,87217,58366.0,3.0,0.0,25.6,0.0,democrat
1525,Pennsylvania,Lancaster,550480,279338,271142,473189,0.5074444121493968,0.8595934457200988,40.041992,-76.250198,207291,73688.0,3.0,0.0,24.79,0.0,democrat
1526,Pennsylvania,Lawrence,86311,44340,41971,79126,0.513723627347615,0.9167545272329136,40.992735,-80.334446,36111,53106.0,3.0,4.4,52.01,46.67,democrat
1527,Pennsylvania,Lebanon,142486,72083,70403,120177,0.5058953160310486,0.8434302317420659,40.367344,-76.458009,54758,66164.0,3.0,3.53,32.44,34.33,democrat
1528,Pennsylvania,Lehigh,372492,189147,183345,273083,0.5077880867240102,0.7331244697872706,40.614241,-75.590627,141775,69440.0,3.0,0.0,8.26,0.0,democrat
1529,Pennsylvania,Luzerne,324825,163109,161716,270201,0.5021442315092742,0.8318356037866543,41.172787,-75.976035,131556,56534.0,0.0,,,,democrat
1530,Pennsylvania,Lycoming,114274,58003,56271,103295,0.5075782767733693,0.9039239021999756,41.343624,-77.055253,45504,58177.0,3.0,3.9,70.84,14.33,democrat
1531,Pennsylvania,McKean,40652,19478,21174,38190,0.4791400177113057,0.9394371740627768,41.81459,-78.572463,15776,52350.0,3.0,3.43,85.13,18.0,democrat
1532,Pennsylvania,Mercer,111216,55906,55310,99987,0.5026794705797727,0.8990343116098403,41.300014,-80.252786,45798,52810.0,3.0,4.4,70.84,46.67,democrat
1533,Pennsylvania,Mifflin,46156,23433,22723,44173,0.5076913077389722,0.9570370049397696,40.61189,-77.620661,18641,54738.0,3.0,3.43,60.27,28.0,democrat
1534,Pennsylvania,Monroe,168128,84352,83776,122725,0.50171298058622,0.729949800152265,41.056233,-75.329037,59208,72679.0,3.0,0.0,35.98,0.0,democrat
1535,Pennsylvania,Montgomery,850890,434245,416645,656077,0.5103421123764529,0.7710479615461459,40.209999,-75.370201,327065,99361.0,3.0,2.97,9.57,25.0,democrat
1536,Pennsylvania,Montour,18198,9315,8883,16750,0.5118694362017804,0.9204308165732498,41.029261,-76.665259,7476,64858.0,3.0,0.0,57.85,0.0,democrat
1537,Pennsylvania,Northampton,311359,157272,154087,252088,0.5051146747002656,0.8096377493504283,40.752791,-75.307447,119208,77103.0,3.0,0.0,7.58,0.0,democrat
1538,Pennsylvania,Northumberland,91853,45256,46597,85569,0.4927002928592425,0.9315863390417296,40.851524,-76.709877,37369,51005.0,3.0,0.0,59.4,0.0,democrat
1539,Pennsylvania,Perry,45879,22521,23358,43873,0.4908781795592755,0.95627629198544,40.39778,-77.266328,17823,72922.0,3.0,3.43,29.52,28.0,democrat
1540,Pennsylvania,Philadelphia,1596865,837246,759619,614147,0.5243060621906047,0.3845954416935683,40.009376,-75.133346,646608,52649.0,3.0,3.37,4.66,64.33,democrat
1541,Pennsylvania,Pike,58345,28562,29783,49407,0.489536378438598,0.8468077813008826,41.325949,-75.031514,23351,71360.0,3.0,0.0,34.36,0.0,democrat
1542,Pennsylvania,Potter,16478,8233,8245,15936,0.499635878140551,0.9671076586964438,41.748222,-77.894735,6385,50944.0,3.0,0.0,71.46,0.0,democrat
1543,Pennsylvania,Schuylkill,143308,69382,73926,132166,0.4841460351131827,0.922251374661568,40.70369,-76.2178,56763,57785.0,3.0,0.0,34.86,0.0,democrat
1544,Pennsylvania,Snyder,39877,19956,19921,38141,0.5004388494620959,0.9564661333600822,40.755348,-77.072954,14373,62951.0,3.0,3.53,48.84,34.33,democrat
1545,Pennsylvania,Somerset,74331,35315,39016,70224,0.4751045996959546,0.9447471445292004,39.981297,-79.028486,28857,54332.0,3.0,4.13,71.46,41.0,democrat
1546,Pennsylvania,Sullivan,5935,2805,3130,5562,0.472620050547599,0.9371524852569504,41.43979,-76.511525,2398,54074.0,3.0,0.0,53.25,0.0,democrat
1547,Pennsylvania,Susquehanna,38892,19298,19594,37596,0.4961945901470739,0.966676951558161,41.819665,-75.800969,15430,59391.0,3.0,0.0,28.21,0.0,democrat
1548,Pennsylvania,Tioga,41089,20503,20586,39730,0.4989899973228844,0.9669254545012048,41.766859,-77.257288,16340,54671.0,3.0,0.0,37.22,0.0,democrat
1549,Pennsylvania,Union,43094,19236,23858,37541,0.4463730449714577,0.8711421543602358,40.962179,-77.055475,13880,61807.0,3.0,0.0,59.28,0.0,democrat
1550,Pennsylvania,Venango,50810,25545,25265,48441,0.5027553631174966,0.9533753198189332,41.40198,-79.754418,21033,55899.0,3.0,3.6,90.72,37.67,democrat
1551,Pennsylvania,Warren,38791,19226,19565,37202,0.4956304297388569,0.9590368900002578,41.843669,-79.313173,16070,55796.0,3.0,3.43,89.48,18.0,democrat
