,state,county,total_population,total_female,total_male,total_one_race_white,percent_female,percent_white,latitude,longitude,num_households,dollar_household_median_income
494,Illinois,Tazewell,131977,66793,65184,125466,0.5060957591095419,0.950665646286853,40.508074,-89.51626,53719,68860
495,Illinois,Union,17259,8535,8724,16150,0.494524595863028,0.9357436699692914,37.475104,-89.252875,6702,53363
496,Illinois,Vermilion,74953,37435,37518,60737,0.4994463196936747,0.810334476271797,40.18674,-87.726772,29747,49063
497,Illinois,Wabash,11414,5756,5658,10856,0.5042929735412651,0.951112668652532,38.445821,-87.839167,4731,49680
498,Illinois,Warren,16887,8558,8329,14705,0.5067803635932966,0.8707881802570024,40.850441,-90.620223,6818,59673
499,Illinois,Washington,13827,6891,6936,13383,0.4983727489694077,0.9678889129963115,38.353141,-89.417187,5811,67030
500,Illinois,Wayne,16250,8167,8083,15685,0.5025846153846154,0.9652307692307692,38.431948,-88.432129,6796,51540
501,Illinois,White,13959,7067,6892,13516,0.5062683573321871,0.9682642023067555,38.087372,-88.178585,5690,51351
502,Illinois,Whiteside,55932,27867,28065,51386,0.49822999356361297,0.9187227347493385,41.750571,-89.910957,23194,59812
503,Illinois,Will,696403,349034,347369,487812,0.5011954285090673,0.7004737199581277,41.448474,-87.978456,237043,95751
504,Illinois,Williamson,67271,33571,33700,60606,0.4990411915981627,0.900923131810141,37.730353,-88.930018,28057,54682
505,Illinois,Winnebago,285471,145362,140109,212858,0.5092005842975293,0.7456379106809449,42.337396,-89.161205,115240,57779
506,Illinois,Woodford,38571,19300,19271,37166,0.500375930102927,0.9635736693370667,40.789596,-89.210301,14675,76486
507,Indiana,Adams,35685,17747,17938,33989,0.49732380552052685,0.9524730278828639,40.745733,-84.936131,12279,56037
508,Indiana,Allen,381839,194061,187778,289863,0.5082272895120719,0.7591236096889002,41.091855,-85.07223,149751,61456
509,Indiana,Bartholomew,81759,40357,41402,68104,0.49360926625814894,0.8329847478565051,39.205843,-85.897999,32303,71183
510,Indiana,Benton,8687,4358,4329,8278,0.5016691608150109,0.952918153562795,40.608253,-87.315479,3319,56155
511,Indiana,Blackford,12139,6128,6011,11739,0.5048191778564955,0.9670483565367822,40.472672,-85.32373,4963,45080
512,Indiana,Boone,69839,35124,34715,63275,0.502928163347127,0.9060123999484528,40.050892,-86.469014,26130,94843
513,Indiana,Brown,15444,7788,7656,14837,0.5042735042735043,0.9606967106967107,39.192585,-86.23941,6304,67737
514,Indiana,Carroll,20288,9988,10300,19330,0.49231072555205047,0.9527799684542587,40.58498,-86.565141,7876,56929
515,Indiana,Cass,37918,19050,18868,31319,0.5023999156073633,0.8259665594176908,40.753799,-86.355169,15007,51776
516,Indiana,Clark,120185,61118,59067,103249,0.5085326787868703,0.859083912301868,38.476217,-85.711122,46417,62296
517,Indiana,Clay,26397,13356,13041,25354,0.5059665871121718,0.9604879342349509,39.393951,-87.115837,10478,63361
518,Indiana,Clinton,33010,16524,16486,29061,0.5005755831566192,0.8803695849742502,40.305944,-86.477567,12146,55582
519,Indiana,Crawford,10511,5123,5388,10044,0.4873941585006184,0.9555703548663305,38.289433,-86.440871,4186,42465
520,Indiana,Daviess,33281,16596,16685,31164,0.49866290075418407,0.9363901325080376,38.696155,-87.076988,11621,57083
521,Indiana,Dearborn,50494,25369,25125,48782,0.5024161286489484,0.9660949815819702,39.151491,-84.97346,19499,72674
522,Indiana,Decatur,26466,13194,13272,25256,0.4985264112446157,0.9542809642560266,39.30598,-85.499831,10176,65000
523,Indiana,DeKalb,43059,21687,21372,41360,0.5036577718943774,0.9605425114377947,41.401189,-85.000185,16832,60757
524,Indiana,Delaware,112480,58137,54343,98639,0.5168652204836416,0.8769470128022759,40.227165,-85.398856,45602,49321
525,Indiana,Dubois,43474,21651,21823,39768,0.4980218061370014,0.914753645857294,38.373344,-86.873385,17274,65389
526,Indiana,Elkhart,206314,103799,102515,170653,0.5031117616836472,0.8271518171331078,41.600693,-85.863986,71343,61182
527,Indiana,Fayette,23393,11917,11476,22156,0.5094258966357458,0.9471209336126192,39.639655,-85.185032,9677,48101
528,Indiana,Floyd,79594,40846,38748,70659,0.5131793853808077,0.8877427946830163,38.317937,-85.911474,30137,69858
529,Indiana,Fountain,16422,8187,8235,15885,0.49853854585312385,0.9672999634636463,40.121282,-87.234806,6843,54475
530,Indiana,Franklin,22769,11349,11420,22024,0.4984408625763099,0.9672800737845316,39.409762,-85.066964,8896,69440
531,Indiana,Fulton,20400,10191,10209,19035,0.4995588235294118,0.9330882352941177,41.050384,-86.265006,7896,56885
532,Indiana,Gibson,33017,16339,16678,30667,0.4948662810067541,0.928824544931399,38.317413,-87.580566,12896,59697
533,Indiana,Grant,66802,34680,32122,57910,0.5191461333493009,0.8668902128678783,40.515758,-85.654946,26299,50009
534,Indiana,Greene,30924,15326,15598,29954,0.49560212132971154,0.9686327771310309,39.0486,-87.005245,12472,55470
535,Indiana,Hamilton,341616,173707,167909,289602,0.5084861364807269,0.8477413235914009,40.04987,-86.020586,126371,104858
536,Indiana,Hancock,78616,39683,38933,72418,0.5047700213696957,0.9211610868016689,39.822604,-85.772904,30840,79126
537,Indiana,Harrison,39516,19699,19817,37839,0.49850693390019235,0.957561494078348,38.18644,-86.103681,14437,63586
538,Indiana,Hendricks,172100,85529,86571,145251,0.49697269029633934,0.8439918651946543,39.768749,-86.510287,62911,87961
539,Indiana,Henry,48857,23119,25738,45906,0.4731972900505557,0.9395992385942649,39.929576,-85.397338,18442,54154
540,Indiana,Howard,83349,43106,40243,71588,0.5171747711430251,0.8588945278287682,40.483537,-86.114118,34674,59238
541,Indiana,Huntington,36572,18303,18269,34910,0.5004648364869299,0.954555397571913,40.826394,-85.478598,14928,56705
542,Indiana,Jackson,45948,22829,23119,40686,0.4968442587272569,0.8854792373987986,38.911957,-86.042516,17159,59504
543,Indiana,Jasper,33006,16461,16545,30138,0.4987275040901654,0.9131067078712961,41.017688,-87.118814,12493,69632
544,Indiana,Jay,20570,10129,10441,19701,0.4924161400097229,0.9577540106951872,40.434972,-85.00338,8146,48904
545,Indiana,Jefferson,33000,17191,15809,30884,0.5209393939393939,0.9358787878787879,38.783604,-85.44009,12748,53784
546,Indiana,Jennings,27619,13642,13977,26418,0.49393533437126613,0.9565154422680039,38.996234,-85.628111,10217,63612
547,Indiana,Johnson,159739,80947,78792,142737,0.5067453783985125,0.8935638760728438,39.495986,-86.0946,59475,77977
548,Indiana,Knox,36362,17812,18550,33572,0.48985204334195037,0.9232715472196249,38.688663,-87.420182,15111,51784
549,Indiana,Kosciusko,80151,39932,40219,72791,0.49820962932464974,0.9081733228531147,41.244293,-85.861575,31012,66764
550,Indiana,LaGrange,40085,19719,20366,38362,0.4919296494948235,0.9570163402769115,41.642468,-85.426302,12599,75624
551,Indiana,Lake,495925,254437,241488,297799,0.5130554015224076,0.6004920098805263,41.472239,-87.374337,190191,62052
552,Indiana,LaPorte,112184,54006,58178,90806,0.4814055480282393,0.8094380660343721,41.549011,-86.744729,43256,60226
553,Indiana,Lawrence,45133,22936,22197,43214,0.508186914231272,0.9574812221655995,38.839815,-86.48782,18723,60041
554,Indiana,Madison,130037,64544,65493,112268,0.4963510385505664,0.8633542760906511,40.166203,-85.722454,51355,54491
555,Indiana,Marion,969542,500411,469131,567024,0.5161313279878541,0.5848369642573503,39.782976,-86.135794,388366,54601
556,Indiana,Marshall,46175,23064,23111,43228,0.4994910665944775,0.9361775852734163,41.325003,-86.269036,16865,58296
557,Indiana,Martin,9885,4832,5053,9578,0.48882144663631766,0.9689428426909459,38.705322,-86.801847,3944,57199
558,Indiana,Miami,36100,16587,19513,31993,0.4594736842105263,0.8862326869806094,40.772881,-86.044259,13148,53762
559,Indiana,Monroe,140189,70411,69778,119185,0.5022576664360257,0.8501736940844146,39.160751,-86.523325,57160,54096
560,Indiana,Montgomery,37967,18657,19310,35511,0.4914004266863329,0.9353122448442068,40.040296,-86.892715,15420,58311
561,Indiana,Morgan,71394,35773,35621,68466,0.5010645152253691,0.9589881502647282,39.482646,-86.447457,26926,71882
562,Indiana,Newton,13865,6790,7075,12865,0.48972232239451857,0.9278759466282005,40.962399,-87.402172,5489,62306
563,Indiana,Noble,47293,23409,23884,44077,0.4949781151544626,0.9319983929968494,41.400794,-85.41785,17702,63292
564,Indiana,Ohio,5931,2993,2938,5698,0.5046366548642724,0.9607148878772551,38.940527,-84.964299,2548,63036
565,Indiana,Orange,19752,9838,9914,18667,0.49807614418793034,0.9450688537869583,38.547381,-86.489257,7948,56572
566,Indiana,Owen,21280,10436,10844,20478,0.49041353383458647,0.962312030075188,39.317339,-86.838845,8444,53831
567,Indiana,Parke,16316,8512,7804,15417,0.5216964942387841,0.9449007109585683,39.77425,-87.19695,5519,57156
568,Indiana,Perry,19151,8821,10330,18023,0.460602579499765,0.941099681478774,38.081436,-86.62654,7526,54387
569,Indiana,Pike,12220,6095,6125,11732,0.498772504091653,0.9600654664484451,38.397898,-87.232532,5127,57283
570,Indiana,Porter,172353,86713,85640,151838,0.503112797572424,0.8809710303853139,41.509922,-87.071308,67009,76736
571,Indiana,Posey,25301,12662,12639,24098,0.5004545274890321,0.9524524722342991,38.027614,-87.868653,10059,69323
572,Indiana,Pulaski,12496,6168,6328,11692,0.49359795134443024,0.9356594110115237,41.045272,-86.692538,4845,52098
573,Indiana,Putnam,36838,17527,19311,34094,0.47578587328302296,0.9255116998751289,39.665545,-86.853325,13474,64993
574,Indiana,Randolph,24681,12402,12279,23090,0.5024917953081318,0.9355374579636158,40.164414,-85.005004,10166,54912
575,Indiana,Ripley,28953,14567,14386,27990,0.5031257555348323,0.9667391980105688,39.10023,-85.260541,11127,64221
576,Indiana,Rush,16706,8309,8397,16218,0.49736621573087514,0.9707889381060697,39.622312,-85.466527,6642,58887
577,Indiana,St. Joseph,272049,138855,133194,204891,0.5104043756823219,0.7531400593275476,41.617699,-86.288159,106330,58599
578,Indiana,Scott,24290,12157,12133,23204,0.500494030465212,0.9552902428983121,38.679431,-85.751898,9526,45794
579,Indiana,Shelby,44825,22550,22275,41994,0.5030674846625767,0.9368432794199666,39.524135,-85.792174,17818,64070
580,Indiana,Spencer,19949,9821,10128,19158,0.4923053787157251,0.9603488896686551,38.009789,-87.010645,7870,59624
581,Indiana,Starke,23275,11655,11620,22339,0.5007518796992482,0.9597851772287862,41.28322,-86.64757,8474,52802
582,Indiana,Steuben,34379,16812,17567,32660,0.4890194595537974,0.9499985456237819,41.643437,-85.002467,13689,61698
583,Indiana,Sullivan,20814,9674,11140,19110,0.4647833189199577,0.9181320265206111,39.089225,-87.415843,7575,49393
584,Indiana,Switzerland,9870,4806,5064,9460,0.4869300911854103,0.9584599797365755,38.825846,-85.029679,3704,56268
585,Indiana,Tippecanoe,185961,90567,95394,147472,0.48702147224418024,0.7930264948026737,40.38926,-86.893943,71801,53468
586,Indiana,Tipton,15290,7727,7563,14769,0.5053629823413996,0.9659254414650098,40.310229,-86.056207,6155,65983
587,Indiana,Union,7098,3601,3497,6846,0.5073260073260073,0.9644970414201184,39.623111,-84.925152,2820,60750
588,Indiana,Vanderburgh,179695,92035,87660,150782,0.5121734049361418,0.8390995854086091,38.02007,-87.586166,76549,54044
589,Indiana,Vermillion,15477,7734,7743,14953,0.49970924597790267,0.9661433094268915,39.854045,-87.462071,6447,53396
590,Indiana,Vigo,106523,52240,54283,91599,0.4904105216713761,0.8598988011978633,39.429143,-87.390375,42595,48552
591,Indiana,Wabash,31120,15817,15303,29533,0.5082583547557841,0.9490038560411311,40.843717,-85.795175,12538,59611
592,Indiana,Warren,8430,4204,4226,8178,0.49869513641755636,0.9701067615658363,40.352658,-87.375847,3342,68136
593,Indiana,Warrick,63575,32310,31265,58566,0.5082186394022807,0.921211167911915,38.097764,-87.272023,24327,85613
594,Indiana,Washington,28025,14142,13883,27197,0.5046208742194469,0.9704549509366637,38.600613,-86.104751,10641,53932
595,Indiana,Wayne,66588,33995,32593,59206,0.5105274223583829,0.8891391842374001,39.863091,-85.006735,26837,49952
596,Indiana,Wells,28103,14282,13821,26572,0.508201971319788,0.9455218304095648,40.735273,-85.212974,11120,62802
597,Indiana,White,24593,12242,12351,22151,0.4977839222543,0.900703452201846,40.75095,-86.864293,9554,60327
598,Indiana,Whitley,34048,17056,16992,32450,0.5009398496240601,0.9530662593984962,41.136426,-85.501892,13725,67716
599,Iowa,Adair,7439,3677,3762,7221,0.4942868665143164,0.9706949858851996,41.328528,-94.478164,3180,57944
600,Iowa,Adams,3697,1864,1833,3544,0.5041925885853394,0.9586150933189073,41.021656,-94.696906,1529,57981
601,Iowa,Allamakee,14068,6920,7148,13297,0.49189650270116575,0.9451947682684105,43.274964,-91.382751,5814,59461
602,Iowa,Appanoose,12310,6234,6076,11820,0.5064175467099918,0.9601949634443542,40.744683,-92.870345,4920,46900
603,Iowa,Audubon,5657,2825,2832,5440,0.4993812975075128,0.9616404454657946,41.679178,-94.904312,2498,54643
604,Iowa,Benton,25654,12737,12917,24621,0.4964917751617681,0.9597333749122944,42.092547,-92.05763,10075,72334
605,Iowa,Black Hawk,131396,66521,64875,107947,0.5062635087826114,0.8215394684769703,42.472888,-92.306059,53465,57191
606,Iowa,Boone,26721,13104,13617,25544,0.4904008083529808,0.9559522472961341,42.038601,-93.939138,10720,70984
607,Iowa,Bremer,24863,12397,12466,23581,0.49861239592969475,0.9484374371556128,42.78089,-92.327586,9638,76782
608,Iowa,Buchanan,20598,10368,10230,19967,0.5033498397902709,0.9693659578599864,42.470328,-91.838666,7787,71024
609,Iowa,Buena Vista,20723,9800,10923,14916,0.4729045022438836,0.7197799546397722,42.741522,-95.141433,7506,53645
610,Iowa,Butler,14421,7249,7172,13903,0.5026697177726926,0.9640801608764995,42.734708,-92.780066,5860,61109
611,Iowa,Calhoun,9962,4743,5219,9394,0.4761092150170648,0.9429833366793816,42.38617,-94.643683,3932,60434
612,Iowa,Carroll,20756,10357,10399,19529,0.49898824436307576,0.940884563499711,42.039492,-94.867647,8761,61157
613,Iowa,Cass,13158,6533,6625,12725,0.49650402796777626,0.9670922632618939,41.333824,-94.933302,5777,55395
614,Iowa,Cedar,18494,9331,9163,17902,0.5045420136260409,0.9679896182545691,41.772355,-91.13219,7381,72714
615,Iowa,Cerro Gordo,43185,21845,21340,39852,0.5058469375940721,0.9228204237582494,43.075171,-93.251266,19569,58271
616,Iowa,Cherokee,11606,5737,5869,10840,0.4943132862312597,0.9339996553506806,42.742738,-95.633262,5126,59881
617,Iowa,Chickasaw,12021,5942,6079,11704,0.4943016387987688,0.9736294817402878,43.059741,-92.31721,5005,67146
618,Iowa,Clarke,9736,4642,5094,8918,0.4767871815940838,0.9159819227608874,41.029191,-93.784096,3740,58617
619,Iowa,Clay,16410,8336,8074,15595,0.5079829372333943,0.9503351614868982,43.079822,-95.149726,7137,52307
620,Iowa,Clayton,17173,8498,8675,16594,0.4948465614627613,0.966284283468235,42.840998,-91.323511,7319,58148
621,Iowa,Clinton,46589,23591,22998,42968,0.5063641632144927,0.9222777908948464,41.898073,-90.534243,19103,56345
622,Iowa,Crawford,16555,8347,8208,13072,0.5041981274539414,0.7896103896103897,42.043119,-95.38909,6159,55552
623,Iowa,Dallas,96604,48688,47916,83711,0.5039956937600928,0.8665376174899591,41.685321,-94.040707,37970,93492
624,Iowa,Davis,9066,4487,4579,8701,0.49492609750716965,0.9597396867416722,40.748089,-92.410345,3150,76755
625,Iowa,Decatur,7718,3804,3914,7228,0.49287380150298005,0.9365120497538222,40.736379,-93.78458,3053,52753
626,Iowa,Delaware,17508,8594,8914,16905,0.4908613205391821,0.9655586017820424,42.473003,-91.359443,6944,69319
627,Iowa,Des Moines,39069,20014,19055,34743,0.512273157746551,0.8892728250019197,40.915339,-91.186925,17042,54318
628,Iowa,Dickinson,17536,8755,8781,16728,0.49925866788321166,0.9539233576642335,43.389611,-95.196057,8096,65215
629,Iowa,Dubuque,98687,50124,48563,89982,0.5079088431100347,0.9117918266843658,42.463481,-90.878771,39534,68198
630,Iowa,Emmet,9433,4737,4696,8498,0.5021732216686102,0.9008798897487543,43.377984,-94.66937,3856,58357
631,Iowa,Fayette,19582,9743,9839,18398,0.4975487692779083,0.939536308855071,42.86445,-91.839373,8107,50973
632,Iowa,Floyd,15672,7845,7827,14429,0.5005742725880551,0.9206865747830526,43.052741,-92.787367,6712,55827
633,Iowa,Franklin,10056,4955,5101,9421,0.4927406523468576,0.9368536197295148,42.736549,-93.271425,4108,59019
634,Iowa,Fremont,6702,3313,3389,6349,0.494330050731125,0.9473291554759773,40.743726,-95.599516,2742,63611
635,Iowa,Greene,8831,4456,4375,8383,0.5045861170875325,0.9492696183897633,42.042494,-94.388703,3790,52768
636,Iowa,Grundy,12336,6215,6121,11967,0.5038099870298314,0.9700875486381323,42.403323,-92.790261,5024,74552
637,Iowa,Guthrie,10599,5289,5310,10078,0.4990093405038211,0.9508444192848382,41.683573,-94.501272,4463,67625
638,Iowa,Hamilton,15073,7485,7588,13947,0.4965832946327871,0.925296888476083,42.390768,-93.709198,5993,62183
639,Iowa,Hancock,10837,5349,5488,10349,0.4935867860108886,0.9549690873858079,43.075411,-93.743697,4610,64730
640,Iowa,Hardin,16997,8424,8573,15879,0.4956168735659234,0.9342236865329175,42.389955,-93.241081,7033,58845
641,Iowa,Harrison,14589,7215,7374,14163,0.49455068887517994,0.9707999177462472,41.688584,-95.827149,5932,67950
642,Iowa,Henry,20488,9857,10631,18464,0.4811108941819602,0.9012104646622413,40.985864,-91.54427,7565,58767
643,Iowa,Howard,9456,4685,4771,9122,0.4954526226734349,0.9646785109983079,43.365313,-92.321908,3708,60387
644,Iowa,Humboldt,9622,4755,4867,9185,0.49418000415713986,0.9545832467262524,42.782221,-94.202775,4189,60008
645,Iowa,Ida,6979,3471,3508,6678,0.4973491904284281,0.9568706118355065,42.39186,-95.507421,2951,57266
646,Iowa,Iowa,16596,8194,8402,15883,0.49373342974210654,0.9570378404434804,41.683918,-92.059123,6765,64720
647,Iowa,Jackson,19499,9656,9843,18820,0.4952048823016565,0.9651777014205857,42.164281,-90.574597,8020,65541
648,Iowa,Jasper,37686,18158,19528,35562,0.48182348882874276,0.9436395478427002,41.685686,-93.052971,14370,63182
649,Iowa,Jefferson,15846,7730,8116,13208,0.4878202700997097,0.8335226555597627,41.00688,-91.967137,6688,47950
650,Iowa,Johnson,151833,76096,75737,121135,0.5011822199390119,0.7978173387866933,41.668737,-91.588812,60573,67414
651,Iowa,Jones,20680,10005,10675,19360,0.48380077369439073,0.9361702127659575,42.125118,-91.116914,8053,63279
652,Iowa,Keokuk,10050,4923,5127,9749,0.4898507462686567,0.9700497512437811,41.331182,-92.167721,4136,54233
653,Iowa,Kossuth,14823,7365,7458,14138,0.496862983201781,0.9537880321122579,43.212478,-94.213983,6422,59878
654,Iowa,Lee,33724,16690,17034,31283,0.4948997746412051,0.9276183133673348,40.647588,-91.477157,14068,54258
655,Iowa,Linn,228567,115447,113120,197463,0.5050904111267156,0.8639173633989159,42.077951,-91.597674,93602,70360
656,Iowa,Louisa,10891,5262,5629,9195,0.4831512257827564,0.8442750895234598,41.218211,-91.256994,4043,65867
657,Iowa,Lucas,8650,4220,4430,8429,0.48786127167630056,0.9744508670520231,41.033344,-93.331467,3614,55297
658,Iowa,Lyon,11953,5844,6109,11457,0.4889149167572994,0.9585041412197775,43.38358,-96.207201,4364,69113
659,Iowa,Madison,16414,8167,8247,15858,0.4975630559278665,0.9661264773973437,41.330622,-94.015184,6377,79306
660,Iowa,Mahaska,22132,10881,11251,20811,0.4916410627146214,0.9403126694379179,41.330797,-92.636366,8813,60617
661,Iowa,Marion,33381,16549,16832,31655,0.495761061681795,0.9482939396662772,41.331455,-93.093849,13241,66822
662,Iowa,Marshall,40137,19978,20159,32283,0.497745222612552,0.8043202033036849,42.041691,-92.981452,15298,63591
663,Iowa,Mills,14658,7328,7330,14142,0.4999317778687406,0.9647973802701596,41.033703,-95.619101,5301,77926
664,Iowa,Mitchell,10526,5256,5270,10251,0.49933498004940147,0.9738742162264868,43.348564,-92.784466,4400,60991
665,Iowa,Monona,8732,4519,4213,8345,0.5175217590471828,0.9556802565277142,42.049432,-95.956566,3786,56107
666,Iowa,Monroe,7589,3916,3673,7195,0.5160100144946633,0.9480827513506391,41.028847,-92.869642,2998,69929
667,Iowa,Montgomery,10327,5323,5004,9711,0.5154449501307253,0.9403505374261644,41.021735,-95.15779,4380,56971
668,Iowa,Muscatine,43145,21479,21666,36944,0.4978328890949125,0.8562753505620582,41.483776,-91.118699,16785,61547
669,Iowa,O'Brien,14139,7033,7106,13134,0.4974184878704293,0.9289200084871632,43.083746,-95.625624,5670,62292
670,Iowa,Osceola,6168,3008,3160,5721,0.4876783398184176,0.9275291828793775,43.378542,-95.633788,2659,65242
671,Iowa,Page,15250,7061,8189,14184,0.46301639344262296,0.9300983606557377,40.73909,-95.14429,6171,52108
672,Iowa,Palo Alto,8996,4423,4573,8442,0.4916629613161405,0.9384170742552246,43.075854,-94.667297,3685,59988
673,Iowa,Plymouth,25543,12691,12852,23903,0.4968484516305837,0.9357945425361156,42.737585,-96.215864,10191,74239
674,Iowa,Pocahontas,7091,3558,3533,6754,0.5017627979128473,0.9524749682696376,42.734033,-94.678279,3121,56350
675,Iowa,Polk,488871,246573,242298,397715,0.504372319078039,0.8135377226303053,41.684281,-93.56972,195263,73015
676,Iowa,Pottawattamie,93571,47076,46495,85207,0.503104594372188,0.9106133310534247,41.340184,-95.544905,36964,63840
677,Iowa,Poweshiek,18628,9572,9056,17221,0.5138501181017823,0.9244685419798153,41.684526,-92.522882,7820,56080
678,Iowa,Ringgold,4739,2403,2336,4525,0.5070690018991348,0.9548427938383626,40.735334,-94.244251,1860,57700
679,Iowa,Sac,9829,4904,4925,9518,0.4989317326279377,0.9683589378370129,42.387526,-95.105224,4196,61040
680,Iowa,Scott,174170,88245,85925,144654,0.5066601596141701,0.8305333869208245,41.641679,-90.62229,69955,67675
681,Iowa,Shelby,11750,6046,5704,11239,0.5145531914893617,0.9565106382978723,41.679014,-95.308917,4918,62222
682,Iowa,Sioux,35647,17635,18012,32606,0.4947120374786097,0.9146912783684461,43.082854,-96.177929,12284,78179
683,Iowa,Story,98106,46737,51369,82923,0.4763928811693474,0.8452388233135588,42.037538,-93.466093,37944,62578
684,Iowa,Tama,17079,8519,8560,14467,0.49879969553252534,0.8470636454124949,42.074848,-92.529412,6655,59794
685,Iowa,Taylor,5932,3011,2921,5475,0.5075859743762643,0.9229602157788267,40.737949,-94.697108,2446,59528
686,Iowa,Union,12193,6206,5987,11649,0.5089805626178955,0.9553842368572132,41.02855,-94.245091,4936,52321
687,Iowa,Van Buren,7196,3503,3693,6989,0.4867982212340189,0.9712340188993885,40.754117,-91.952943,2858,53218
688,Iowa,Wapello,35343,17577,17766,30447,0.49732620320855614,0.8614718614718615,41.031263,-92.409482,14120,51222
689,Iowa,Warren,51862,26125,25737,49241,0.5037406964636921,0.9494620338590876,41.336769,-93.564366,19517,85189
690,Iowa,Washington,22525,11385,11140,20848,0.5054384017758047,0.9255493895671476,41.329401,-91.725052,8833,66908
691,Iowa,Wayne,6504,3276,3228,6216,0.503690036900369,0.955719557195572,40.739983,-93.332613,2536,53039
692,Iowa,Webster,37114,17761,19353,32914,0.47855256776418603,0.8868351565447001,42.434397,-94.179157,15659,56934
693,Iowa,Winnebago,10743,5341,5402,10073,0.4971609420087499,0.937633808061063,43.378124,-93.743488,4473,56578
694,Iowa,Winneshiek,20100,10045,10055,19262,0.49975124378109453,0.9583084577114428,43.292989,-91.850788,8156,65330
695,Iowa,Woodbury,105102,52619,52483,83966,0.5006469905425206,0.7989001160777149,42.39322,-96.053296,39826,63061
696,Iowa,Worth,7450,3582,3868,7091,0.48080536912751676,0.9518120805369128,43.373491,-93.248533,3164,63795
697,Iowa,Wright,12978,6330,6648,11856,0.4877484974572353,0.9135460009246417,42.733007,-93.734735,5343,55395
698,Kansas,Allen,12557,6339,6218,11569,0.5048180297841841,0.9213187863343155,37.884229,-95.300945,4976,51840
699,Kansas,Anderson,7800,3907,3893,7426,0.5008974358974358,0.9520512820512821,38.215114,-95.292046,3164,56315
700,Kansas,Atchison,16382,8404,7978,14490,0.5130020754486632,0.8845073861555366,39.532544,-95.313398,5874,52243
701,Kansas,Barber,4178,2039,2139,3966,0.4880325514600287,0.9492580181905218,37.222906,-98.685052,1808,52984
702,Kansas,Barton,25708,13054,12654,22448,0.5077796794772056,0.8731912245215497,38.481239,-98.767837,10147,50077
703,Kansas,Bourbon,14410,7347,7063,13099,0.509854267869535,0.9090215128383067,37.8561,-94.850928,5773,49951
704,Kansas,Brown,9532,4783,4749,7983,0.5017834662190516,0.8374947545111204,39.825931,-95.569905,3678,52314
705,Kansas,Butler,67404,33347,34057,60655,0.49473325025221054,0.8998724111328704,37.773681,-96.838762,24620,71651
706,Kansas,Chase,2583,1289,1294,2413,0.49903213317847467,0.9341850561362757,38.298553,-96.594064,1063,49453
707,Kansas,Chautauqua,3394,1614,1780,2923,0.47554507955215086,0.86122569239835,37.154259,-96.245396,1294,46170
708,Kansas,Cherokee,19507,10064,9443,17437,0.5159173629978981,0.8938842466806788,37.169392,-94.845698,7543,47298
709,Kansas,Cheyenne,2647,1312,1335,2433,0.49565545901020025,0.9191537589724216,39.789256,-101.727302,1229,45039
710,Kansas,Clark,1994,964,1030,1784,0.4834503510531595,0.8946840521564694,37.233831,-99.813869,844,55556
711,Kansas,Clay,8085,4015,4070,7751,0.4965986394557823,0.9586889301175016,39.344964,-97.168853,3605,52716
712,Kansas,Cloud,9037,4431,4606,8543,0.4903175832687839,0.9453358415403342,39.487329,-97.64139,3633,53110
713,Kansas,Coffey,8361,4145,4216,7972,0.49575409639995216,0.9534744647769405,38.23645,-95.729137,3492,63167
714,Kansas,Comanche,1809,905,904,1767,0.5002763957987839,0.9767827529021559,37.189071,-99.254089,844,49333
715,Kansas,Cowley,34769,17269,17500,29561,0.49667807529695995,0.8502113952083753,37.234507,-96.837247,13017,51732
716,Kansas,Crawford,39018,19032,19986,35438,0.48777487313547596,0.9082474755241171,37.505628,-94.853941,15512,45191
717,Kansas,Decatur,2792,1392,1400,2686,0.498567335243553,0.9620343839541547,39.783542,-100.459708,1304,46733
718,Kansas,Dickinson,18572,9231,9341,17223,0.49703855265991814,0.9273637734223562,38.867735,-97.157943,7719,59400
719,Kansas,Doniphan,7549,3701,3848,6916,0.4902636110743145,0.9161478341502186,39.788502,-95.147225,2785,54792
720,Kansas,Douglas,118690,59761,58929,95599,0.5035049288061336,0.8054511753306934,38.896573,-95.290529,49259,62594
721,Kansas,Edwards,2911,1441,1470,2645,0.49501889385091036,0.9086224665063553,37.883595,-99.304746,1251,49679
722,Kansas,Elk,2466,1248,1218,2269,0.5060827250608273,0.9201135442011354,37.456026,-96.244642,1005,45660
723,Kansas,Ellis,28893,14550,14343,26385,0.5035821825355622,0.913196968123767,38.914596,-99.317329,11899,54858
724,Kansas,Ellsworth,6403,2819,3584,5681,0.4402623770107762,0.887240356083086,38.700845,-98.205355,2310,55318
725,Kansas,Finney,38338,18454,19884,27572,0.4813500965099901,0.7191820126245501,38.049855,-100.739929,12924,61374
726,Kansas,Ford,34426,16485,17941,26557,0.4788531923546157,0.7714227618660315,37.688365,-99.884734,11571,59578
727,Kansas,Franklin,25953,12872,13081,23941,0.4959734905405926,0.9224752437097831,38.558019,-95.278962,10018,63996
728,Kansas,Geary,36514,17012,19502,23040,0.4659034890726845,0.6309908528235745,39.002155,-96.768038,13429,54664
729,Kansas,Gove,2774,1339,1435,2633,0.4826964671953857,0.9491708723864456,38.917239,-100.48736,1206,53226
730,Kansas,Graham,2444,1212,1232,2211,0.4959083469721768,0.9046644844517185,39.349445,-99.880952,1182,44091
